Index,date,inflation,unemployment
250,2021-07-01,1.5885976363374965,5.066666666666666
251,2021-10-01,2.12185618136731,4.166666666666667
252,2022-01-01,2.2052746216991936,3.8000000000000003
253,2022-04-01,2.415626850544994,3.6333333333333333
254,2022-07-01,1.303594139768438,3.533333333333333
255,2022-10-01,0.992186363190295,3.5666666666666664
256,2023-01-01,0.9254760572441345,3.5
257,2023-04-01,0.7515418726462331,3.5666666666666664
258,2023-07-01,0.846111599297017,3.6999999999999997
259,2023-10-01,0.6746519726000155,3.733333333333333
260,2024-01-01,0.9382265657034594,3.8000000000000003
261,2024-04-01,0.6979867498276837,4.0
